url,label,shannon_entropy,url_length,has_ip,target_brand
http://sbi-verify-login417.xyz/security-alert,phishing,4.61,45,0,sbi
http://66.216.5.49/zerodha/login,phishing,3.96,32,1,zerodha
http://icici-verify-login419.in/webscr,phishing,4.06,38,0,icici
http://hdfc-verify-login420.in/verify,phishing,4.07,37,0,hdfc
http://google-verify-login421.com/login,phishing,4.33,39,0,google
http://112.11.144.76/paypal/auth,phishing,4.14,32,1,paypal
http://google-verify-login423.co/auth,phishing,4.68,37,0,google
http://hdfc-verify-login424.info/verify,phishing,4.89,39,0,hdfc
http://161.115.226.57/amazon/account-update,phishing,3.95,43,1,amazon
http://netflix-verify-login426.org/login,phishing,4.36,40,0,netflix
http://icici-verify-login427.net/portal,phishing,4.16,39,0,icici
http://amazon-verify-login428.info/webscr,phishing,4.52,41,0,amazon
http://88.41.50.53/hdfc/portal,phishing,4.35,30,1,hdfc
http://19.208.122.94/zerodha/account-update,phishing,4.64,43,1,zerodha
http://zerodha-verify-login431.org/webscr,phishing,3.95,41,0,zerodha
http://137.109.115.65/netflix/account-update,phishing,4.1,44,1,netflix
http://sbi-verify-login433.tk/webscr,phishing,4.07,36,0,sbi
http://151.25.210.132/amazon/auth,phishing,4.46,33,1,amazon
http://amazon-verify-login435.in/portal,phishing,4.43,39,0,amazon
http://139.194.213.69/apple/verify,phishing,4.84,34,1,apple
http://microsoft-verify-login437.net/webscr,phishing,3.94,43,0,microsoft
http://paypal-verify-login438.tk/verify,phishing,4.74,39,0,paypal
http://15.144.173.54/apple/security-alert,phishing,4.12,41,1,apple
http://11.180.111.211/sbi/auth,phishing,3.8,30,1,sbi
http://35.18.224.229/paypal/verify,phishing,3.91,34,1,paypal
http://amazon-verify-login442.in/portal,phishing,4.56,39,0,amazon
http://microsoft-verify-login443.net/verify,phishing,4.29,43,0,microsoft
http://zerodha-verify-login444.xyz/auth,phishing,3.84,39,0,zerodha
http://38.112.250.23/amazon/verify,phishing,4.65,34,1,amazon
http://sbi-verify-login446.xyz/webscr,phishing,4.1,37,0,sbi
http://28.13.13.202/icici/webscr,phishing,4.36,32,1,icici
http://124.254.120.173/google/webscr,phishing,4.39,36,1,google
http://icici-verify-login449.in/webscr,phishing,4.38,38,0,icici
http://hdfc-verify-login450.xyz/verify,phishing,3.94,38,0,hdfc
http://paypal-verify-login451.co/account-update,phishing,3.98,47,0,paypal
http://icici-verify-login452.com/account-update,phishing,4.61,47,0,icici
http://35.239.138.200/google/auth,phishing,3.86,33,1,google
http://112.56.224.244/microsoft/auth,phishing,3.95,36,1,microsoft
http://apple-verify-login455.org/auth,phishing,4.7,37,0,apple
http://39.134.226.177/microsoft/portal,phishing,4.72,38,1,microsoft
http://153.30.63.136/paypal/portal,phishing,4.09,34,1,paypal
http://118.104.206.210/netflix/verify,phishing,4.81,37,1,netflix
http://114.236.219.171/zerodha/security-alert,phishing,3.83,45,1,zerodha
http://67.6.219.102/paypal/auth,phishing,4.54,31,1,paypal
http://86.136.91.218/google/verify,phishing,4.31,34,1,google
http://19.255.101.90/sbi/account-update,phishing,4.55,39,1,sbi
http://180.51.150.231/apple/portal,phishing,4.17,34,1,apple
http://apple-verify-login464.com/portal,phishing,4.53,39,0,apple
http://sbi-verify-login465.tk/portal,phishing,4.6,36,0,sbi
http://paypal-verify-login466.xyz/portal,phishing,4.22,40,0,paypal
http://186.230.145.241/microsoft/auth,phishing,4.41,37,1,microsoft
http://microsoft-verify-login468.net/webscr,phishing,4.08,43,0,microsoft
http://132.234.122.178/microsoft/verify,phishing,4.84,39,1,microsoft
http://191.99.158.112/icici/security-alert,phishing,4.76,42,1,icici
http://icici-verify-login471.xyz/verify,phishing,4.36,39,0,icici
http://132.9.23.145/apple/verify,phishing,4.89,32,1,apple
http://microsoft-verify-login473.co/portal,phishing,4.79,42,0,microsoft
http://89.53.28.21/icici/auth,phishing,3.93,29,1,icici
http://85.172.151.155/zerodha/account-update,phishing,4.55,44,1,zerodha
http://174.30.222.37/netflix/security-alert,phishing,4.03,43,1,netflix
http://21.14.128.77/microsoft/verify,phishing,4.78,36,1,microsoft
http://85.130.150.165/sbi/auth,phishing,4.45,30,1,sbi
http://92.125.154.218/zerodha/auth,phishing,4.56,34,1,zerodha
http://zerodha-verify-login480.org/webscr,phishing,4.43,41,0,zerodha
http://paypal-verify-login481.com/login,phishing,3.81,39,0,paypal
http://154.121.120.62/netflix/webscr,phishing,4.5,36,1,netflix
http://93.79.27.61/zerodha/account-update,phishing,4.49,41,1,zerodha
http://111.98.24.153/google/login,phishing,4.28,33,1,google
http://47.83.178.78/sbi/login,phishing,4.3,29,1,sbi
http://19.112.5.127/netflix/webscr,phishing,4.27,34,1,netflix
http://netflix-verify-login487.in/portal,phishing,4.39,40,0,netflix
http://100.19.160.19/paypal/verify,phishing,4.23,34,1,paypal
http://145.161.143.242/icici/verify,phishing,4.21,35,1,icici
http://zerodha-verify-login490.info/auth,phishing,4.45,40,0,zerodha
http://181.14.216.249/hdfc/portal,phishing,4.55,33,1,hdfc
http://zerodha-verify-login492.co/login,phishing,4.35,39,0,zerodha
http://google-verify-login493.co/security-alert,phishing,4.11,47,0,google
http://icici-verify-login494.net/webscr,phishing,4.24,39,0,icici
http://52.38.162.129/sbi/verify,phishing,4.2,31,1,sbi
http://67.119.229.191/netflix/login,phishing,3.98,35,1,netflix
http://hdfc-verify-login497.com/portal,phishing,4.79,38,0,hdfc
http://30.130.51.149/paypal/account-update,phishing,4.09,42,1,paypal
http://96.208.120.106/sbi/portal,phishing,4.72,32,1,sbi
http://61.227.164.75/netflix/portal,phishing,3.9,35,1,netflix
http://139.91.240.22/icici/login,phishing,4.77,32,1,icici
http://191.195.41.249/paypal/login,phishing,4.03,34,1,paypal
http://112.57.109.22/icici/security-alert,phishing,4.74,41,1,icici
http://146.36.134.239/sbi/account-update,phishing,4.34,40,1,sbi
http://google-verify-login505.org/login,phishing,4.03,39,0,google
http://155.52.47.157/icici/verify,phishing,4.63,33,1,icici
http://147.8.115.66/paypal/auth,phishing,4.42,31,1,paypal
http://51.7.28.210/sbi/portal,phishing,4.23,29,1,sbi
http://sbi-verify-login509.org/webscr,phishing,3.98,37,0,sbi
http://88.0.188.20/microsoft/login,phishing,4.11,34,1,microsoft
http://15.219.179.202/zerodha/webscr,phishing,3.85,36,1,zerodha
http://microsoft-verify-login512.co/account-update,phishing,4.44,50,0,microsoft
http://zerodha-verify-login513.co/portal,phishing,4.0,40,0,zerodha
http://49.167.19.143/microsoft/portal,phishing,3.92,37,1,microsoft
http://zerodha-verify-login515.com/webscr,phishing,4.39,41,0,zerodha
http://google-verify-login516.com/login,phishing,4.57,39,0,google
http://google-verify-login517.org/auth,phishing,3.98,38,0,google
http://amazon-verify-login518.in/webscr,phishing,4.68,39,0,amazon
http://172.56.172.203/sbi/account-update,phishing,4.85,40,1,sbi
http://hdfc-verify-login520.tk/webscr,phishing,4.57,37,0,hdfc
http://microsoft-verify-login521.net/account-update,phishing,4.74,51,0,microsoft
http://paypal-verify-login522.net/verify,phishing,3.89,40,0,paypal
http://netflix-verify-login523.info/login,phishing,4.27,41,0,netflix
http://93.79.164.21/sbi/auth,phishing,3.97,28,1,sbi
http://netflix-verify-login525.xyz/account-update,phishing,4.43,49,0,netflix
http://apple-verify-login526.org/verify,phishing,4.23,39,0,apple
http://32.57.72.101/microsoft/login,phishing,4.08,35,1,microsoft
http://icici-verify-login528.org/webscr,phishing,4.79,39,0,icici
http://101.184.86.167/google/webscr,phishing,3.87,35,1,google
http://118.246.107.82/google/account-update,phishing,3.96,43,1,google
http://132.2.221.45/hdfc/verify,phishing,4.28,31,1,hdfc
http://microsoft-verify-login532.in/webscr,phishing,4.15,42,0,microsoft
http://78.216.39.248/apple/portal,phishing,4.41,33,1,apple
http://microsoft-verify-login534.in/verify,phishing,4.19,42,0,microsoft
http://113.50.199.234/sbi/security-alert,phishing,4.48,40,1,sbi
http://icici-verify-login536.info/portal,phishing,3.8,40,0,icici
http://110.197.65.45/netflix/verify,phishing,3.87,35,1,netflix
http://paypal-verify-login538.info/login,phishing,3.84,40,0,paypal
http://140.35.181.39/zerodha/auth,phishing,4.18,33,1,zerodha
http://29.159.195.192/hdfc/auth,phishing,4.59,31,1,hdfc
http://191.8.52.184/icici/login,phishing,4.29,31,1,icici
http://80.216.99.236/hdfc/webscr,phishing,4.5,32,1,hdfc
http://microsoft-verify-login543.in/account-update,phishing,4.19,50,0,microsoft
http://170.101.205.86/microsoft/verify,phishing,4.45,38,1,microsoft
http://microsoft-verify-login545.info/security-alert,phishing,4.28,52,0,microsoft
http://microsoft-verify-login546.net/verify,phishing,3.98,43,0,microsoft
http://184.19.252.14/sbi/account-update,phishing,4.87,39,1,sbi
http://zerodha-verify-login548.info/portal,phishing,3.8,42,0,zerodha
http://sbi-verify-login549.co/security-alert,phishing,4.42,44,0,sbi
https://www.hdfc.com/dashboard/portal/0,legitimate,2.12,39,0,hdfc
https://www.icici.com/dashboard/portal/1,legitimate,2.24,40,0,icici
https://www.google.com/dashboard/portal/2,legitimate,2.46,41,0,google
https://www.netflix.com/dashboard/portal/3,legitimate,2.9,42,0,netflix
https://www.zerodha.com/dashboard/portal/4,legitimate,3.08,42,0,zerodha
https://www.paypal.com/dashboard/portal/5,legitimate,3.16,41,0,paypal
https://www.netflix.com/dashboard/portal/6,legitimate,3.18,42,0,netflix
https://www.sbi.com/dashboard/portal/7,legitimate,2.56,38,0,sbi
https://www.icici.com/dashboard/portal/8,legitimate,2.64,40,0,icici
https://www.hdfc.com/dashboard/portal/9,legitimate,2.21,39,0,hdfc
https://www.microsoft.com/dashboard/portal/10,legitimate,2.25,45,0,microsoft
https://www.zerodha.com/dashboard/portal/11,legitimate,2.33,43,0,zerodha
https://www.amazon.com/dashboard/portal/12,legitimate,3.15,42,0,amazon
https://www.sbi.com/dashboard/portal/13,legitimate,2.72,39,0,sbi
https://www.microsoft.com/dashboard/portal/14,legitimate,2.39,45,0,microsoft
https://www.hdfc.com/dashboard/portal/15,legitimate,2.25,40,0,hdfc
https://www.zerodha.com/dashboard/portal/16,legitimate,2.46,43,0,zerodha
https://www.netflix.com/dashboard/portal/17,legitimate,2.93,43,0,netflix
https://www.zerodha.com/dashboard/portal/18,legitimate,3.17,43,0,zerodha
https://www.hdfc.com/dashboard/portal/19,legitimate,2.84,40,0,hdfc
https://www.icici.com/dashboard/portal/20,legitimate,2.2,41,0,icici
https://www.microsoft.com/dashboard/portal/21,legitimate,2.83,45,0,microsoft
https://www.google.com/dashboard/portal/22,legitimate,2.37,42,0,google
https://www.google.com/dashboard/portal/23,legitimate,2.17,42,0,google
https://www.apple.com/dashboard/portal/24,legitimate,2.48,41,0,apple
https://www.hdfc.com/dashboard/portal/25,legitimate,2.88,40,0,hdfc
https://www.zerodha.com/dashboard/portal/26,legitimate,2.5,43,0,zerodha
https://www.paypal.com/dashboard/portal/27,legitimate,2.31,42,0,paypal
https://www.google.com/dashboard/portal/28,legitimate,2.79,42,0,google
https://www.sbi.com/dashboard/portal/29,legitimate,2.67,39,0,sbi
https://www.apple.com/dashboard/portal/30,legitimate,2.86,41,0,apple
https://www.paypal.com/dashboard/portal/31,legitimate,2.36,42,0,paypal
https://www.icici.com/dashboard/portal/32,legitimate,2.54,41,0,icici
https://www.icici.com/dashboard/portal/33,legitimate,3.15,41,0,icici
https://www.zerodha.com/dashboard/portal/34,legitimate,2.7,43,0,zerodha
https://www.icici.com/dashboard/portal/35,legitimate,2.16,41,0,icici
https://www.google.com/dashboard/portal/36,legitimate,2.15,42,0,google
https://www.microsoft.com/dashboard/portal/37,legitimate,2.67,45,0,microsoft
https://www.sbi.com/dashboard/portal/38,legitimate,2.75,39,0,sbi
https://www.icici.com/dashboard/portal/39,legitimate,3.19,41,0,icici
https://www.amazon.com/dashboard/portal/40,legitimate,2.54,42,0,amazon
https://www.apple.com/dashboard/portal/41,legitimate,2.37,41,0,apple
https://www.paypal.com/dashboard/portal/42,legitimate,2.9,42,0,paypal
https://www.hdfc.com/dashboard/portal/43,legitimate,2.19,40,0,hdfc
https://www.sbi.com/dashboard/portal/44,legitimate,2.8,39,0,sbi
https://www.paypal.com/dashboard/portal/45,legitimate,2.21,42,0,paypal
https://www.paypal.com/dashboard/portal/46,legitimate,2.51,42,0,paypal
https://www.amazon.com/dashboard/portal/47,legitimate,2.39,42,0,amazon
https://www.icici.com/dashboard/portal/48,legitimate,2.23,41,0,icici
https://www.amazon.com/dashboard/portal/49,legitimate,2.99,42,0,amazon
https://www.paypal.com/dashboard/portal/50,legitimate,2.95,42,0,paypal
https://www.sbi.com/dashboard/portal/51,legitimate,2.81,39,0,sbi
https://www.apple.com/dashboard/portal/52,legitimate,2.68,41,0,apple
https://www.amazon.com/dashboard/portal/53,legitimate,2.11,42,0,amazon
https://www.sbi.com/dashboard/portal/54,legitimate,2.66,39,0,sbi
https://www.paypal.com/dashboard/portal/55,legitimate,3.01,42,0,paypal
https://www.google.com/dashboard/portal/56,legitimate,2.57,42,0,google
https://www.microsoft.com/dashboard/portal/57,legitimate,3.18,45,0,microsoft
https://www.netflix.com/dashboard/portal/58,legitimate,2.52,43,0,netflix
https://www.amazon.com/dashboard/portal/59,legitimate,2.41,42,0,amazon
https://www.sbi.com/dashboard/portal/60,legitimate,3.12,39,0,sbi
https://www.netflix.com/dashboard/portal/61,legitimate,3.14,43,0,netflix
https://www.hdfc.com/dashboard/portal/62,legitimate,2.52,40,0,hdfc
https://www.netflix.com/dashboard/portal/63,legitimate,2.89,43,0,netflix
https://www.paypal.com/dashboard/portal/64,legitimate,2.67,42,0,paypal
https://www.netflix.com/dashboard/portal/65,legitimate,2.67,43,0,netflix
https://www.microsoft.com/dashboard/portal/66,legitimate,2.85,45,0,microsoft
https://www.microsoft.com/dashboard/portal/67,legitimate,2.15,45,0,microsoft
https://www.microsoft.com/dashboard/portal/68,legitimate,2.89,45,0,microsoft
https://www.icici.com/dashboard/portal/69,legitimate,2.45,41,0,icici
https://www.netflix.com/dashboard/portal/70,legitimate,2.72,43,0,netflix
https://www.apple.com/dashboard/portal/71,legitimate,2.94,41,0,apple
https://www.icici.com/dashboard/portal/72,legitimate,2.58,41,0,icici
https://www.zerodha.com/dashboard/portal/73,legitimate,2.53,43,0,zerodha
https://www.google.com/dashboard/portal/74,legitimate,2.91,42,0,google
https://www.microsoft.com/dashboard/portal/75,legitimate,2.45,45,0,microsoft
https://www.google.com/dashboard/portal/76,legitimate,2.54,42,0,google
https://www.hdfc.com/dashboard/portal/77,legitimate,2.92,40,0,hdfc
https://www.google.com/dashboard/portal/78,legitimate,2.23,42,0,google
https://www.apple.com/dashboard/portal/79,legitimate,2.58,41,0,apple
https://www.apple.com/dashboard/portal/80,legitimate,2.15,41,0,apple
https://www.sbi.com/dashboard/portal/81,legitimate,2.11,39,0,sbi
https://www.amazon.com/dashboard/portal/82,legitimate,3.01,42,0,amazon
https://www.zerodha.com/dashboard/portal/83,legitimate,2.88,43,0,zerodha
https://www.netflix.com/dashboard/portal/84,legitimate,3.08,43,0,netflix
https://www.hdfc.com/dashboard/portal/85,legitimate,2.12,40,0,hdfc
https://www.microsoft.com/dashboard/portal/86,legitimate,2.22,45,0,microsoft
https://www.hdfc.com/dashboard/portal/87,legitimate,2.73,40,0,hdfc
https://www.icici.com/dashboard/portal/88,legitimate,2.47,41,0,icici
https://www.google.com/dashboard/portal/89,legitimate,3.18,42,0,google
https://www.zerodha.com/dashboard/portal/90,legitimate,2.87,43,0,zerodha
https://www.apple.com/dashboard/portal/91,legitimate,2.63,41,0,apple
https://www.sbi.com/dashboard/portal/92,legitimate,3.12,39,0,sbi
https://www.hdfc.com/dashboard/portal/93,legitimate,3.07,40,0,hdfc
https://www.zerodha.com/dashboard/portal/94,legitimate,2.14,43,0,zerodha
https://www.amazon.com/dashboard/portal/95,legitimate,2.84,42,0,amazon
https://www.hdfc.com/dashboard/portal/96,legitimate,2.31,40,0,hdfc
https://www.netflix.com/dashboard/portal/97,legitimate,2.81,43,0,netflix
https://www.amazon.com/dashboard/portal/98,legitimate,3.04,42,0,amazon
https://www.apple.com/dashboard/portal/99,legitimate,3.02,41,0,apple
https://www.zerodha.com/dashboard/portal/100,legitimate,2.13,44,0,zerodha
https://www.microsoft.com/dashboard/portal/101,legitimate,2.13,46,0,microsoft
https://www.hdfc.com/dashboard/portal/102,legitimate,2.34,41,0,hdfc
https://www.netflix.com/dashboard/portal/103,legitimate,2.33,44,0,netflix
https://www.microsoft.com/dashboard/portal/104,legitimate,2.45,46,0,microsoft
https://www.google.com/dashboard/portal/105,legitimate,2.72,43,0,google
https://www.paypal.com/dashboard/portal/106,legitimate,2.81,43,0,paypal
https://www.paypal.com/dashboard/portal/107,legitimate,2.13,43,0,paypal
https://www.zerodha.com/dashboard/portal/108,legitimate,2.48,44,0,zerodha
https://www.netflix.com/dashboard/portal/109,legitimate,2.91,44,0,netflix
https://www.google.com/dashboard/portal/110,legitimate,2.91,43,0,google
https://www.sbi.com/dashboard/portal/111,legitimate,2.98,40,0,sbi
https://www.zerodha.com/dashboard/portal/112,legitimate,2.88,44,0,zerodha
https://www.zerodha.com/dashboard/portal/113,legitimate,3.05,44,0,zerodha
https://www.netflix.com/dashboard/portal/114,legitimate,2.32,44,0,netflix
https://www.google.com/dashboard/portal/115,legitimate,2.56,43,0,google
https://www.microsoft.com/dashboard/portal/116,legitimate,3.07,46,0,microsoft
https://www.google.com/dashboard/portal/117,legitimate,2.63,43,0,google
https://www.paypal.com/dashboard/portal/118,legitimate,3.1,43,0,paypal
https://www.microsoft.com/dashboard/portal/119,legitimate,2.31,46,0,microsoft
https://www.google.com/dashboard/portal/120,legitimate,2.87,43,0,google
https://www.microsoft.com/dashboard/portal/121,legitimate,2.11,46,0,microsoft
https://www.sbi.com/dashboard/portal/122,legitimate,2.78,40,0,sbi
https://www.microsoft.com/dashboard/portal/123,legitimate,2.52,46,0,microsoft
https://www.hdfc.com/dashboard/portal/124,legitimate,2.82,41,0,hdfc
https://www.netflix.com/dashboard/portal/125,legitimate,2.6,44,0,netflix
https://www.icici.com/dashboard/portal/126,legitimate,2.81,42,0,icici
https://www.amazon.com/dashboard/portal/127,legitimate,2.79,43,0,amazon
https://www.icici.com/dashboard/portal/128,legitimate,2.49,42,0,icici
https://www.icici.com/dashboard/portal/129,legitimate,2.32,42,0,icici
https://www.zerodha.com/dashboard/portal/130,legitimate,2.19,44,0,zerodha
https://www.amazon.com/dashboard/portal/131,legitimate,3.16,43,0,amazon
https://www.sbi.com/dashboard/portal/132,legitimate,3.13,40,0,sbi
https://www.microsoft.com/dashboard/portal/133,legitimate,2.37,46,0,microsoft
https://www.sbi.com/dashboard/portal/134,legitimate,3.16,40,0,sbi
https://www.netflix.com/dashboard/portal/135,legitimate,2.5,44,0,netflix
https://www.zerodha.com/dashboard/portal/136,legitimate,3.0,44,0,zerodha
https://www.microsoft.com/dashboard/portal/137,legitimate,2.49,46,0,microsoft
https://www.zerodha.com/dashboard/portal/138,legitimate,3.01,44,0,zerodha
https://www.netflix.com/dashboard/portal/139,legitimate,3.19,44,0,netflix
https://www.icici.com/dashboard/portal/140,legitimate,2.85,42,0,icici
https://www.zerodha.com/dashboard/portal/141,legitimate,3.17,44,0,zerodha
https://www.amazon.com/dashboard/portal/142,legitimate,2.35,43,0,amazon
https://www.netflix.com/dashboard/portal/143,legitimate,2.8,44,0,netflix
https://www.zerodha.com/dashboard/portal/144,legitimate,2.5,44,0,zerodha
https://www.amazon.com/dashboard/portal/145,legitimate,2.57,43,0,amazon
https://www.sbi.com/dashboard/portal/146,legitimate,2.82,40,0,sbi
https://www.netflix.com/dashboard/portal/147,legitimate,2.28,44,0,netflix
https://www.sbi.com/dashboard/portal/148,legitimate,3.08,40,0,sbi
https://www.amazon.com/dashboard/portal/149,legitimate,2.9,43,0,amazon
https://www.hdfc.com/dashboard/portal/150,legitimate,2.59,41,0,hdfc
https://www.google.com/dashboard/portal/151,legitimate,2.94,43,0,google
https://www.hdfc.com/dashboard/portal/152,legitimate,2.9,41,0,hdfc
https://www.amazon.com/dashboard/portal/153,legitimate,3.03,43,0,amazon
https://www.google.com/dashboard/portal/154,legitimate,2.41,43,0,google
https://www.paypal.com/dashboard/portal/155,legitimate,3.12,43,0,paypal
https://www.google.com/dashboard/portal/156,legitimate,2.19,43,0,google
https://www.paypal.com/dashboard/portal/157,legitimate,2.26,43,0,paypal
https://www.apple.com/dashboard/portal/158,legitimate,2.64,42,0,apple
https://www.icici.com/dashboard/portal/159,legitimate,2.41,42,0,icici
https://www.apple.com/dashboard/portal/160,legitimate,2.79,42,0,apple
https://www.paypal.com/dashboard/portal/161,legitimate,2.9,43,0,paypal
https://www.paypal.com/dashboard/portal/162,legitimate,2.58,43,0,paypal
https://www.sbi.com/dashboard/portal/163,legitimate,2.89,40,0,sbi
https://www.microsoft.com/dashboard/portal/164,legitimate,2.17,46,0,microsoft
https://www.netflix.com/dashboard/portal/165,legitimate,2.69,44,0,netflix
https://www.amazon.com/dashboard/portal/166,legitimate,3.04,43,0,amazon
https://www.apple.com/dashboard/portal/167,legitimate,3.07,42,0,apple
https://www.icici.com/dashboard/portal/168,legitimate,2.56,42,0,icici
https://www.netflix.com/dashboard/portal/169,legitimate,2.17,44,0,netflix
https://www.google.com/dashboard/portal/170,legitimate,2.44,43,0,google
https://www.paypal.com/dashboard/portal/171,legitimate,2.5,43,0,paypal
https://www.icici.com/dashboard/portal/172,legitimate,2.91,42,0,icici
https://www.sbi.com/dashboard/portal/173,legitimate,2.56,40,0,sbi
https://www.sbi.com/dashboard/portal/174,legitimate,2.68,40,0,sbi
https://www.hdfc.com/dashboard/portal/175,legitimate,2.69,41,0,hdfc
https://www.icici.com/dashboard/portal/176,legitimate,2.58,42,0,icici
https://www.amazon.com/dashboard/portal/177,legitimate,2.18,43,0,amazon
https://www.paypal.com/dashboard/portal/178,legitimate,2.93,43,0,paypal
https://www.netflix.com/dashboard/portal/179,legitimate,2.45,44,0,netflix
https://www.google.com/dashboard/portal/180,legitimate,2.42,43,0,google
https://www.google.com/dashboard/portal/181,legitimate,2.27,43,0,google
https://www.paypal.com/dashboard/portal/182,legitimate,3.05,43,0,paypal
https://www.sbi.com/dashboard/portal/183,legitimate,2.76,40,0,sbi
https://www.netflix.com/dashboard/portal/184,legitimate,2.8,44,0,netflix
https://www.amazon.com/dashboard/portal/185,legitimate,3.09,43,0,amazon
https://www.zerodha.com/dashboard/portal/186,legitimate,2.61,44,0,zerodha
https://www.google.com/dashboard/portal/187,legitimate,2.22,43,0,google
https://www.paypal.com/dashboard/portal/188,legitimate,2.7,43,0,paypal
https://www.netflix.com/dashboard/portal/189,legitimate,2.4,44,0,netflix
https://www.icici.com/dashboard/portal/190,legitimate,2.23,42,0,icici
https://www.netflix.com/dashboard/portal/191,legitimate,2.62,44,0,netflix
https://www.zerodha.com/dashboard/portal/192,legitimate,3.04,44,0,zerodha
https://www.hdfc.com/dashboard/portal/193,legitimate,2.83,41,0,hdfc
https://www.google.com/dashboard/portal/194,legitimate,2.25,43,0,google
https://www.google.com/dashboard/portal/195,legitimate,3.0,43,0,google
https://www.icici.com/dashboard/portal/196,legitimate,2.37,42,0,icici
https://www.sbi.com/dashboard/portal/197,legitimate,2.88,40,0,sbi
https://www.paypal.com/dashboard/portal/198,legitimate,2.6,43,0,paypal
https://www.sbi.com/dashboard/portal/199,legitimate,2.39,40,0,sbi
https://www.hdfc.com/dashboard/portal/200,legitimate,2.79,41,0,hdfc
https://www.zerodha.com/dashboard/portal/201,legitimate,2.19,44,0,zerodha
https://www.apple.com/dashboard/portal/202,legitimate,2.59,42,0,apple
https://www.zerodha.com/dashboard/portal/203,legitimate,2.66,44,0,zerodha
https://www.amazon.com/dashboard/portal/204,legitimate,2.91,43,0,amazon
https://www.zerodha.com/dashboard/portal/205,legitimate,2.42,44,0,zerodha
https://www.hdfc.com/dashboard/portal/206,legitimate,2.58,41,0,hdfc
https://www.paypal.com/dashboard/portal/207,legitimate,2.75,43,0,paypal
https://www.zerodha.com/dashboard/portal/208,legitimate,2.46,44,0,zerodha
https://www.netflix.com/dashboard/portal/209,legitimate,2.31,44,0,netflix
https://www.microsoft.com/dashboard/portal/210,legitimate,3.19,46,0,microsoft
https://www.netflix.com/dashboard/portal/211,legitimate,2.35,44,0,netflix
https://www.google.com/dashboard/portal/212,legitimate,2.69,43,0,google
https://www.amazon.com/dashboard/portal/213,legitimate,2.39,43,0,amazon
https://www.icici.com/dashboard/portal/214,legitimate,2.99,42,0,icici
https://www.apple.com/dashboard/portal/215,legitimate,2.79,42,0,apple
https://www.apple.com/dashboard/portal/216,legitimate,3.08,42,0,apple
https://www.amazon.com/dashboard/portal/217,legitimate,3.05,43,0,amazon
https://www.google.com/dashboard/portal/218,legitimate,2.49,43,0,google
https://www.netflix.com/dashboard/portal/219,legitimate,2.53,44,0,netflix
https://www.hdfc.com/dashboard/portal/220,legitimate,2.97,41,0,hdfc
https://www.hdfc.com/dashboard/portal/221,legitimate,2.86,41,0,hdfc
https://www.icici.com/dashboard/portal/222,legitimate,2.47,42,0,icici
https://www.hdfc.com/dashboard/portal/223,legitimate,2.4,41,0,hdfc
https://www.netflix.com/dashboard/portal/224,legitimate,2.24,44,0,netflix
https://www.icici.com/dashboard/portal/225,legitimate,2.96,42,0,icici
https://www.hdfc.com/dashboard/portal/226,legitimate,2.17,41,0,hdfc
https://www.hdfc.com/dashboard/portal/227,legitimate,2.19,41,0,hdfc
https://www.microsoft.com/dashboard/portal/228,legitimate,2.36,46,0,microsoft
https://www.google.com/dashboard/portal/229,legitimate,2.58,43,0,google
https://www.amazon.com/dashboard/portal/230,legitimate,2.95,43,0,amazon
https://www.zerodha.com/dashboard/portal/231,legitimate,2.44,44,0,zerodha
https://www.google.com/dashboard/portal/232,legitimate,2.62,43,0,google
https://www.sbi.com/dashboard/portal/233,legitimate,3.05,40,0,sbi
https://www.netflix.com/dashboard/portal/234,legitimate,2.47,44,0,netflix
https://www.google.com/dashboard/portal/235,legitimate,3.13,43,0,google
https://www.sbi.com/dashboard/portal/236,legitimate,2.77,40,0,sbi
https://www.hdfc.com/dashboard/portal/237,legitimate,2.74,41,0,hdfc
https://www.paypal.com/dashboard/portal/238,legitimate,2.45,43,0,paypal
https://www.sbi.com/dashboard/portal/239,legitimate,2.72,40,0,sbi
https://www.icici.com/dashboard/portal/240,legitimate,2.56,42,0,icici
https://www.amazon.com/dashboard/portal/241,legitimate,2.79,43,0,amazon
https://www.paypal.com/dashboard/portal/242,legitimate,2.94,43,0,paypal
https://www.sbi.com/dashboard/portal/243,legitimate,2.21,40,0,sbi
https://www.sbi.com/dashboard/portal/244,legitimate,2.88,40,0,sbi
https://www.zerodha.com/dashboard/portal/245,legitimate,3.14,44,0,zerodha
https://www.zerodha.com/dashboard/portal/246,legitimate,2.86,44,0,zerodha
https://www.microsoft.com/dashboard/portal/247,legitimate,3.06,46,0,microsoft
https://www.zerodha.com/dashboard/portal/248,legitimate,2.86,44,0,zerodha
https://www.zerodha.com/dashboard/portal/249,legitimate,2.2,44,0,zerodha
https://www.amazon.com/dashboard/portal/250,legitimate,2.69,43,0,amazon
https://www.google.com/dashboard/portal/251,legitimate,2.41,43,0,google
https://www.google.com/dashboard/portal/252,legitimate,2.59,43,0,google
https://www.google.com/dashboard/portal/253,legitimate,3.14,43,0,google
https://www.apple.com/dashboard/portal/254,legitimate,2.19,42,0,apple
https://www.hdfc.com/dashboard/portal/255,legitimate,2.66,41,0,hdfc
https://www.netflix.com/dashboard/portal/256,legitimate,2.17,44,0,netflix
https://www.google.com/dashboard/portal/257,legitimate,2.22,43,0,google
https://www.amazon.com/dashboard/portal/258,legitimate,2.63,43,0,amazon
